TITLE "<<L2_MS_6>> 4700 Reflector Spec #1 MC[BP = 2008.9, 9774]" 
TYPE MASSSPEC
799.683339	33.3333
799.718152	29.4118
799.752965	14.7059
799.787779	14.7059
799.822594	26.4706
799.857410	45.098
799.892226	40.1961
799.927043	40.1961
799.961861	19.6078
799.996680	24.5098
800.031499	59.8039
800.066319	66.6667
800.101140	67.6471
800.135962	92.1569
800.170784	124.51
800.205608	136.275
800.240432	89.2157
800.275256	74.5098
800.310082	74.5098
800.344908	54.902
800.379735	48.0392
800.414563	41.1765
800.449391	53.9216
800.484221	53.9216
800.519051	49.0196
800.553882	49.0196
800.588713	29.4118
800.623545	17.6471
800.658379	14.7059
800.693212	4.90196
800.728047	23.5294
800.762882	35.2941
800.797718	41.1765
800.832555	33.3333
800.867393	16.6667
800.902231	39.2157
800.937070	21.5686
800.971910	30.3922
801.006751	36.2745
801.041592	42.1569
801.076435	63.7255
801.111277	79.4118
801.146121	89.2157
801.180966	87.2549
801.215811	126.471
801.250657	118.627
801.285503	92.1569
801.320351	80.3922
801.355199	57.8431
801.390048	67.6471
801.424898	46.0784
801.459748	53.9216
801.494600	61.7647
801.529452	38.2353
801.564304	56.8627
801.599158	15.6863
801.634012	50
801.668867	39.2157
801.703723	25.4902
801.738580	14.7059
801.773437	8.82353
801.808295	22.549
801.843154	34.3137
801.878014	27.451
801.912874	18.6275
801.947735	12.7451
801.982597	39.2157
802.017460	16.6667
802.052323	52.9412
802.087187	64.7059
802.122052	73.5294
802.156918	95.098
802.191784	115.686
802.226651	108.824
802.261519	96.0784
802.296388	60.7843
802.331257	49.0196
802.366128	50.9804
802.400998	50
802.435870	82.3529
802.470743	88.2353
802.505616	24.5098
802.540490	46.0784
802.575365	53.9216
802.610240	30.3922
802.645116	24.5098
802.679993	25.4902
802.714871	26.4706
802.749750	31.3725
802.784629	50.9804
802.819509	22.549
802.854390	20.5882
802.889272	15.6863
802.924154	27.451
802.959037	5.88235
802.993921	16.6667
803.028805	33.3333
803.063691	43.1373
803.098577	76.4706
803.133464	80.3922
803.168351	95.098
803.203240	115.686
803.238129	83.3333
803.273019	84.3137
803.307910	75.4902
803.342801	51.9608
803.377693	47.0588
803.412586	55.8824
803.447480	63.7255
803.482374	42.1569
803.517269	85.2941
803.552165	47.0588
803.587062	45.098
803.621960	47.0588
803.656858	38.2353
803.691757	18.6275
803.726657	16.6667
803.761557	12.7451
803.796458	12.7451
803.831360	25.4902
803.866263	21.5686
803.901167	28.4314
803.936071	42.1569
803.970976	20.5882
804.005882	15.6863
804.040789	54.902
804.075696	69.6078
804.110604	71.5686
804.145513	109.804
804.180423	115.686
804.215333	119.608
804.250244	116.667
804.285156	106.863
804.320069	104.902
804.354982	65.6863
804.389896	49.0196
804.424811	65.6863
804.459727	120.588
804.494643	86.2745
804.529560	79.4118
804.564478	61.7647
804.599397	34.3137
804.634316	14.7059
804.669237	29.4118
804.704158	42.1569
804.739079	30.3922
804.774002	29.4118
804.808925	10.7843
804.843849	14.7059
804.878774	22.549
804.913699	29.4118
804.948626	59.8039
804.983553	50
805.018481	35.2941
805.053409	59.8039
805.088338	51.9608
805.123268	60.7843
805.158199	114.706
805.193131	99.0196
805.228063	113.725
805.262996	90.1961
805.297930	70.5882
805.332865	54.902
805.367800	49.0196
805.402736	76.4706
805.437673	80.3922
805.472611	61.7647
805.507549	26.4706
805.542488	48.0392
805.577428	39.2157
805.612369	30.3922
805.647311	18.6275
805.682253	19.6078
805.717196	43.1373
805.752139	17.6471
805.787084	12.7451
805.822029	13.7255
805.856975	5.88235
805.891922	32.3529
805.926869	26.4706
805.961818	33.3333
805.996767	106.863
806.031716	129.412
806.066667	114.706
806.101618	135.294
806.136570	96.0784
806.171523	104.902
806.206477	111.765
806.241431	115.686
806.276386	96.0784
806.311342	63.7255
806.346298	84.3137
806.381256	63.7255
806.416214	73.5294
806.451173	65.6863
806.486132	93.1373
806.521093	51.9608
806.556054	64.7059
806.591016	36.2745
806.625978	36.2745
806.660942	14.7059
806.695906	17.6471
806.730871	28.4314
806.765837	17.6471
806.800803	28.4314
806.835770	23.5294
806.870738	6.86275
806.905707	20.5882
806.940677	14.7059
806.975647	12.7451
807.010618	59.8039
807.045589	114.706
807.080562	106.863
807.115535	118.627
807.150509	95.098
807.185484	71.5686
807.220460	100.98
807.255436	98.0392
807.290413	57.8431
807.325391	38.2353
807.360369	53.9216
807.395349	58.8235
807.430329	49.0196
807.465310	72.549
807.500291	56.8627
807.535274	69.6078
807.570257	46.0784
807.605241	13.7255
807.640225	29.4118
807.675211	29.4118
807.710197	35.2941
807.745184	14.7059
807.780171	3.92157
807.815160	9.80392
807.850149	20.5882
807.885139	18.6275
807.920130	19.6078
807.955121	18.6275
807.990113	24.5098
808.025106	27.451
808.060100	44.1176
808.095094	94.1176
808.130090	70.5882
808.165086	98.0392
808.200082	101.961
808.235080	111.765
808.270078	77.451
808.305077	75.4902
808.340077	70.5882
808.375078	57.8431
808.410079	53.9216
808.445081	58.8235
808.480084	53.9216
808.515087	63.7255
808.550092	53.9216
808.585097	26.4706
808.620103	40.1961
808.655109	11.7647
808.690117	21.5686
808.725125	19.6078
808.760134	26.4706
808.795143	45.098
808.830154	31.3725
808.865165	20.5882
808.900177	28.4314
808.935189	29.4118
808.970203	17.6471
809.005217	35.2941
809.040232	33.3333
809.075248	52.9412
809.110264	51.9608
809.145281	99.0196
809.180299	75.4902
809.215318	64.7059
809.250338	60.7843
809.285358	55.8824
809.320379	36.2745
809.355401	59.8039
809.390423	78.4314
809.425446	70.5882
809.460470	60.7843
809.495495	52.9412
809.530521	49.0196
809.565547	50
809.600574	17.6471
809.635602	42.1569
809.670631	19.6078
809.705660	7.84314
809.740690	12.7451
809.775721	29.4118
809.810753	31.3725
809.845785	19.6078
809.880818	57.8431
809.915852	33.3333
809.950887	21.5686
809.985922	17.6471
810.020958	46.0784
810.055995	67.6471
810.091033	82.3529
810.126071	60.7843
810.161110	87.2549
810.196150	97.0588
810.231191	119.608
810.266233	52.9412
810.301275	58.8235
810.336318	80.3922
810.371361	75.4902
810.406406	45.098
810.441451	41.1765
810.476497	54.902
810.511544	66.6667
810.546592	80.3922
810.581640	46.0784
810.616689	33.3333
810.651739	14.7059
810.686789	21.5686
810.721841	17.6471
810.756893	46.0784
810.791945	13.7255
810.826999	17.6471
810.862053	10.7843
810.897109	13.7255
810.932164	20.5882
810.967221	42.1569
811.002278	27.451
811.037337	28.4314
811.072395	35.2941
811.107455	61.7647
811.142516	101.961
811.177577	77.451
811.212639	113.725
811.247701	103.922
811.282765	78.4314
811.317829	50
811.352894	57.8431
811.387960	65.6863
811.423026	50
811.458093	29.4118
811.493161	44.1176
811.528230	31.3725
811.563300	41.1765
811.598370	34.3137
811.633441	33.3333
811.668513	32.3529
811.703585	30.3922
811.738659	9.80392
811.773733	23.5294
811.808807	22.549
811.843883	33.3333
811.878959	40.1961
811.914036	17.6471
811.949114	27.451
811.984193	13.7255
812.019272	45.098
812.054352	62.7451
812.089433	25.4902
812.124515	57.8431
812.159597	102.941
812.194680	99.0196
812.229764	100.98
812.264849	71.5686
812.299934	60.7843
812.335020	49.0196
812.370107	57.8431
812.405195	50
812.440284	55.8824
812.475373	53.9216
812.510463	72.549
812.545553	48.0392
812.580645	47.0588
812.615737	64.7059
812.650830	30.3922
812.685924	10.7843
812.721018	15.6863
812.756114	35.2941
812.791210	16.6667
812.826307	15.6863
812.861404	17.6471
812.896502	28.4314
812.931601	19.6078
812.966701	23.5294
813.001802	41.1765
813.036903	25.4902
813.072005	48.0392
813.107108	49.0196
813.142212	98.0392
813.177316	107.843
813.212421	75.4902
813.247527	104.902
813.282634	50
813.317741	48.0392
813.352849	61.7647
813.387958	44.1176
813.423068	59.8039
813.458178	68.6274
813.493290	60.7843
813.528401	38.2353
813.563514	24.5098
813.598628	14.7059
813.633742	20.5882
813.668857	28.4314
813.703973	29.4118
813.739089	28.4314
813.774206	26.4706
813.809324	10.7843
813.844443	9.80392
813.879563	14.7059
813.914683	19.6078
813.949804	23.5294
813.984926	24.5098
814.020048	39.2157
814.055172	29.4118
814.090296	30.3922
814.125420	56.8627
814.160546	106.863
814.195672	91.1765
814.230800	99.0196
814.265927	74.5098
814.301056	35.2941
814.336185	39.2157
814.371315	56.8627
814.406446	74.5098
814.441578	73.5294
814.476710	65.6863
814.511844	31.3725
814.546978	41.1765
814.582112	29.4118
814.617248	48.0392
814.652384	43.1373
814.687521	39.2157
814.722658	31.3725
814.757797	36.2745
814.792936	43.1373
814.828076	44.1176
814.863217	31.3725
814.898358	27.451
814.933501	14.7059
814.968644	15.6863
815.003787	18.6275
815.038932	45.098
815.074077	44.1176
815.109223	66.6667
815.144370	90.1961
815.179518	107.843
815.214666	136.275
815.249815	121.569
815.284965	71.5686
815.320115	52.9412
815.355267	50
815.390419	66.6667
815.425572	52.9412
815.460725	62.7451
